idnum,utmcode,lat,lon,alydic2002,alydic2015,alydic_p
4821,30TWL74,41.0423737,-2.0999999,0,0,1.23E-08
4822,30TWL75,41.1355934,-2.0999999,0,0,8.03E-10
4823,30TWL76,41.224575,-2.0999999,0,0,5.06E-11
4824,30TWL77,41.3114395,-2.0999999,0,0,1.62E-11
4825,30TWL78,41.4015694,-2.0955169,0,0,2.58E-11
4826,30TWL79,41.4924469,-2.0898876,0,0,1.43E-10
4827,30TWL80,40.6806717,-1.9885396,0,0,1.11E-05
4828,30TWL81,40.7721252,-1.9880087,0,0,4.90E-07
4829,30TWL82,40.8601685,-1.9803201,0,0,1.27E-07
4830,30TWL83,40.9491539,-1.97746,0,0,2.33E-08
4831,30TWL84,41.0423737,-1.97746,0,0,3.97E-09
4832,30TWL85,41.1355934,-1.97746,0,0,4.41E-10
4833,30TWL86,41.22192,-1.9774194,0,0,4.59E-11
4834,30TWL87,41.3075981,-1.9771425,0,0,2.08E-11
4835,30TWL88,41.399044,-1.9771351,0,0,3.76E-11
4836,30TWL89,41.4915237,-1.9721446,0,0,1.45E-10
4837,30TWL90,40.67939,-1.8707865,0,0,1.03E-06
4838,30TWL91,40.7711868,-1.8707865,0,0,1.16E-07
4839,30TWL92,40.8601685,-1.8704494,0,0,2.30E-08
4840,30TWL93,40.9490967,-1.8624107,0,0,6.28E-09
4841,30TWL94,41.0423737,-1.8595506,0,0,2.38E-09
4842,30TWL95,41.1326408,-1.8595506,0,0,3.75E-10
4843,30TWL96,41.2178841,-1.8595506,0,0,8.02E-11
4844,30TWL97,41.3056946,-1.8589934,0,0,4.42E-11
4845,30TWL98,41.398304,-1.8579546,0,0,6.37E-11
4846,30TWL99,41.4913063,-1.8579546,0,0,1.94E-10
4847,30TWM00,41.5889816,-2.9318182,0,0,2.68E-12
4848,30TWM01,41.6779671,-2.9318182,0,0,5.45E-12
4849,30TWM02,41.7711868,-2.9318182,0,0,2.37E-11
4850,30TWM03,41.8644066,-2.9318182,0,0,3.49E-11
4851,30TWM04,41.9575272,-2.9318182,0,0,2.11E-10
4852,30TWM05,42.0457649,-2.9317944,0,0,1.19E-09
4853,30TWM06,42.1286812,-2.931246,0,0,5.62E-10
4854,30TWM07,42.2184868,-2.9310346,0,0,7.37E-11
4855,30TWM08,42.3109245,-2.9310346,0,0,5.07E-13
4856,30TWM09,42.3996506,-2.9310346,0,0,3.22E-15
4857,30TWM10,41.5889816,-2.8125792,0,0,6.29E-12
4858,30TWM11,41.6779671,-2.8125,0,0,1.79E-11
4859,30TWM12,41.7711868,-2.8125,0,0,8.63E-11
4860,30TWM13,41.8640022,-2.8125,0,0,2.29E-10
4861,30TWM14,41.9568062,-2.8125,0,0,2.10E-09
4862,30TWM15,42.0405083,-2.8125,0,0,7.52E-09
4863,30TWM16,42.126049,-2.8123457,0,0,2.11E-09
4864,30TWM17,42.2184868,-2.8106952,0,0,6.79E-11
4865,30TWM18,42.3113174,-2.8103449,0,0,2.36E-13
4866,30TWM19,42.4022293,-2.8103449,0,0,2.59E-15
4867,30TWM20,41.5889816,-2.6958492,0,0,4.25E-11
4868,30TWM21,41.6779671,-2.6933801,0,0,9.42E-11
4869,30TWM22,41.7705231,-2.6931818,0,0,1.92E-10
4870,30TWM23,41.8628807,-2.6931818,0,0,4.87E-10
4871,30TWM24,41.9509811,-2.6931818,0,0,9.91E-09
4872,30TWM25,42.0378151,-2.6931818,0,0,2.15E-08
4873,30TWM26,42.126049,-2.6931818,0,0,1.34E-09
4874,30TWM27,42.21875,-2.6928041,0,0,1.41E-11
4875,30TWM28,42.3132629,-2.6901517,0,0,2.84E-13
4876,30TWM29,42.4025421,-2.6896551,0,0,3.15E-15
4877,30TWM30,41.5889816,-2.5730338,0,0,3.54E-10
4878,30TWM31,41.6770058,-2.5719995,0,0,6.48E-10
4879,30TWM32,41.7689095,-2.56845,0,0,9.23E-10
4880,30TWM33,41.8575745,-2.5681818,0,0,3.58E-09
4881,30TWM34,41.9491539,-2.5681818,0,0,1.32E-08
4882,30TWM35,42.0378151,-2.5681818,0,0,9.70E-09
4883,30TWM36,42.1262169,-2.5681818,0,0,3.13E-10
4884,30TWM37,42.2201424,-2.5681818,0,0,9.80E-12
4885,30TWM38,42.3135605,-2.5676258,0,0,6.05E-13
4886,30TWM39,42.4012871,-2.5639606,0,0,6.58E-15
4887,30TWM40,41.5876007,-2.4494381,0,0,1.35E-09
4888,30TWM41,41.6749382,-2.4494381,0,0,2.29E-09
4889,30TWM42,41.7641716,-2.4480791,0,0,4.81E-09
4890,30TWM43,41.8559303,-2.4435196,0,0,1.57E-08
4891,30TWM44,41.9491386,-2.4431818,0,0,1.07E-08
4892,30TWM45,42.0378914,-2.4431818,0,0,3.42E-09
4893,30TWM46,42.127018,-2.4431818,0,0,2.68E-10
4894,30TWM47,42.2203407,-2.4431818,0,0,8.40E-12
4895,30TWM48,42.3118706,-2.4431818,0,0,7.13E-13
4896,30TWM49,42.397583,-2.4426475,0,0,9.35E-15
4897,30TWM50,41.5853119,-2.3314605,0,0,1.52E-09
4898,30TWM51,41.6708908,-2.3314605,0,0,9.47E-09
4899,30TWM52,41.7627106,-2.3314605,0,0,3.27E-08
4900,30TWM53,41.8558807,-2.329608,0,0,4.16E-08
4901,30TWM54,41.9488487,-2.3240852,0,0,8.28E-09
4902,30TWM55,42.0381279,-2.3238637,0,0,7.44E-10
4903,30TWM56,42.1271172,-2.3238637,0,0,7.88E-11
4904,30TWM57,42.2186966,-2.3238635,0,0,4.26E-12
4905,30TWM58,42.3078613,-2.3238635,0,0,5.12E-13
4906,30TWM59,42.3961678,-2.3238635,0,0,1.55E-14
4907,30TWM60,41.5817261,-2.2134831,0,0,1.50E-09
4908,30TWM61,41.6694908,-2.2134831,0,0,1.68E-08
4909,30TWM62,41.7626266,-2.2134831,0,0,5.27E-08
4910,30TWM63,41.8550377,-2.2134831,0,0,1.45E-08
4911,30TWM64,41.948719,-2.2109253,0,0,1.14E-09
4912,30TWM65,42.0381355,-2.2048054,0,0,1.21E-10
4913,30TWM66,42.1254425,-2.2045455,0,0,1.46E-11
4914,30TWM67,42.2140198,-2.2045455,0,0,3.19E-12
4915,30TWM68,42.3066597,-2.2045455,0,0,3.55E-13
4916,30TWM69,42.3940964,-2.2045455,0,0,2.35E-14
4917,30TWM70,41.5805092,-2.0898876,0,0,8.51E-10
4918,30TWM71,41.6693687,-2.0898876,0,0,4.59E-09
4919,30TWM72,41.7612038,-2.0898876,0,0,6.41E-09
4920,30TWM73,41.854702,-2.0898876,0,0,1.28E-09
4921,30TWM74,41.948719,-2.0898876,0,0,1.56E-10
4922,30TWM75,42.0360909,-2.0873525,0,0,3.79E-11
4923,30TWM76,42.1200447,-2.0800858,0,0,7.90E-12
4924,30TWM77,42.2129402,-2.0795455,0,0,1.37E-12
4925,30TWM78,42.3051033,-2.0795455,0,0,1.75E-13
4926,30TWM79,42.3940659,-2.0795455,0,0,2.67E-14
4927,30TWM80,41.5803261,-1.9662806,0,0,7.87E-10
4928,30TWM81,41.6673698,-1.9659481,0,0,2.37E-09
4929,30TWM82,41.760685,-1.9658743,0,0,2.22E-09
4930,30TWM83,41.854702,-1.9658743,0,0,1.08E-10
4931,30TWM84,41.94627,-1.9658732,0,0,4.06E-11
4932,30TWM85,42.0301514,-1.9656048,0,0,1.75E-11
4933,30TWM86,42.1192169,-1.9628599,0,0,6.42E-12
4934,30TWM87,42.2118759,-1.9550614,0,0,1.21E-12
4935,30TWM88,42.3050842,-1.9545455,0,0,1.76E-13
4936,30TWM89,42.3940659,-1.9544029,0,0,4.96E-14
4937,30TWM90,41.5777206,-1.8535112,0,0,5.86E-10
4938,30TWM91,41.6666679,-1.8480546,0,0,1.66E-09
4939,30TWM92,41.760685,-1.8467116,0,0,2.44E-09
4940,30TWM93,41.8528023,-1.846591,0,0,1.11E-10
4941,30TWM94,41.9407501,-1.846591,0,0,2.38E-11
4942,30TWM95,42.0297661,-1.8465152,0,0,1.33E-11
4943,30TWM96,42.1186485,-1.8452349,0,0,3.92E-12
4944,30TWM97,42.2118645,-1.8423008,0,0,1.19E-12
4945,30TWM98,42.3050842,-1.8354743,0,0,4.77E-13
4946,30TWM99,42.3917961,-1.8352273,0,0,8.38E-14
4947,30TWN00,42.4910469,-2.9310346,0,0,4.24E-17
4948,30TWN01,42.5847473,-2.9310346,0,0,3.68E-18
4949,30TWN02,42.6772041,-2.93103,0,0,1.06E-19
4950,30TWN03,42.7650185,-2.9306116,0,0,4.68E-21
4951,30TWN04,42.851944,-2.9302325,0,0,2.34E-22
4952,30TWN05,42.9407425,-2.9302325,0,0,1.26E-24
4953,30TWN06,43.0316963,-2.9302325,0,0,2.14E-27
4954,30TWN07,43.1190491,-2.9302325,0,0,3.15E-29
4955,30TWN08,43.2023811,-2.9302325,0,0,9.08E-30
4956,30TWN09,43.2847595,-2.9302325,0,0,1.74E-30
4957,30TWN10,42.4915237,-2.8103449,0,0,1.09E-16
4958,30TWN11,42.5838966,-2.8103449,0,0,9.49E-18
4959,30TWN12,42.6752968,-2.8103449,0,0,2.34E-19
4960,30TWN13,42.7625656,-2.8103287,0,0,2.65E-21
4961,30TWN14,42.8475189,-2.8089559,0,0,4.10E-23
4962,30TWN15,42.9406776,-2.8081393,0,0,1.51E-25
4963,30TWN16,43.0316963,-2.8081393,0,0,5.28E-28
4964,30TWN17,43.1190491,-2.8081393,0,0,4.26E-30
4965,30TWN18,43.2014542,-2.8081393,0,0,1.93E-30
4966,30TWN19,43.2805443,-2.8081393,0,0,1.21E-30
4967,30TWN20,42.4905701,-2.6896551,0,0,2.21E-16
4968,30TWN21,42.5813866,-2.6896551,0,0,5.84E-17
4969,30TWN22,42.6730232,-2.6896551,0,0,4.01E-19
4970,30TWN23,42.7585297,-2.6896551,0,0,3.39E-21
4971,30TWN24,42.8474579,-2.6895812,0,0,1.88E-23
4972,30TWN25,42.9406776,-2.6872263,0,0,3.82E-26
4973,30TWN26,43.0316963,-2.6860466,0,0,8.98E-29
4974,30TWN27,43.1178627,-2.6860466,0,0,8.18E-30
4975,30TWN28,43.1965981,-2.6860466,0,0,2.56E-30
4976,30TWN29,43.2799988,-2.6860466,0,0,1.57E-30
4977,30TWN30,42.4874115,-2.5632184,0,0,6.78E-16
4978,30TWN31,42.5793037,-2.5632184,0,0,2.59E-16
4979,30TWN32,42.6695366,-2.5632184,0,0,1.53E-18
4980,30TWN33,42.7584763,-2.5632184,0,0,7.64E-21
4981,30TWN34,42.8474579,-2.5632184,0,0,2.16E-23
4982,30TWN35,42.9405136,-2.563108,0,0,6.78E-26
4983,30TWN36,43.0303841,-2.5597568,0,0,2.49E-28
4984,30TWN37,43.1126022,-2.5581396,0,0,1.29E-29
4985,30TWN38,43.1959991,-2.5581396,0,0,1.14E-29
4986,30TWN39,43.2799988,-2.5581396,0,0,7.01E-30
4987,30TWN40,42.4855804,-2.437968,0,0,1.29E-15
4988,30TWN41,42.5763092,-2.4367816,0,0,4.60E-16
4989,30TWN42,42.6694908,-2.4367816,0,0,5.02E-18
4990,30TWN43,42.7584763,-2.4367816,0,0,1.36E-20
4991,30TWN44,42.8469315,-2.4367816,0,0,3.93E-23
4992,30TWN45,42.9387474,-2.4367816,0,1,1.92E-25
4993,30TWN46,43.0244865,-2.4366348,0,1,6.65E-28
4994,30TWN47,43.1119995,-2.432287,0,0,2.44E-29
4995,30TWN48,43.1959991,-2.4302325,0,0,2.52E-29
4996,30TWN49,43.2748947,-2.4348836,0,0,5.39E-30
4997,30TWN50,42.4830856,-2.3231986,0,0,2.16E-15
4998,30TWN51,42.5762711,-2.3172081,0,0,6.63E-16
4999,30TWN52,42.6694908,-2.316092,0,0,2.55E-17
5000,30TWN53,42.7576065,-2.316092,0,0,4.41E-20
5001,30TWN54,42.8451385,-2.316092,0,0,1.15E-22
5002,30TWN55,42.9329033,-2.316092,0,0,1.10E-24
5003,30TWN56,43.0238686,-2.316092,0,0,1.58E-27
5004,30TWN57,43.1119995,-2.3158903,0,0,1.12E-28
5005,30TWN58,43.1959991,-2.3104596,0,0,5.83E-29
5006,30TWN59,43.2570992,-2.3137255,0,0,5.88E-30
5007,30TWN60,42.4830513,-2.2045455,0,0,4.09E-15
5008,30TWN61,42.5762711,-2.2034714,0,0,5.28E-16
5009,30TWN62,42.6682739,-2.1965952,0,0,1.05E-17
5010,30TWN63,42.7555046,-2.1954024,0,0,5.86E-20
5011,30TWN64,42.8398399,-2.1954024,0,0,1.82E-22
5012,30TWN65,42.9322052,-2.1954024,0,0,1.32E-24
5013,30TWN66,43.0238686,-2.1954024,0,0,4.19E-27
5014,30TWN67,43.1119995,-2.1954024,0,0,3.22E-28
5015,30TWN68,43.1958313,-2.1951642,0,0,7.85E-29
5016,30TWN69,43.2537651,-2.192683,0,0,7.79E-30
5017,30TWN70,42.4830513,-2.0795455,0,0,5.97E-15
5018,30TWN71,42.5746918,-2.0795455,0,0,7.92E-16
5019,30TWN72,42.6656456,-2.0782933,0,0,5.59E-18
5020,30TWN73,42.7505608,-2.0704737,0,0,4.38E-20
5021,30TWN74,42.8389816,-2.0689654,0,0,2.20E-22
5022,30TWN75,42.9321976,-2.0689654,0,0,3.24E-24
5023,30TWN76,43.0238647,-2.0689654,0,0,8.53E-26
5024,30TWN77,43.11166,-2.0689654,0,0,1.29E-27
5025,30TWN78,43.1912079,-2.0689654,0,0,1.29E-28
5026,30TWN79,43.2539673,-2.0616677,0,0,2.44E-29
5027,30TWN80,42.4811096,-1.9540111,0,0,7.56E-15
5028,30TWN81,42.5717659,-1.9540111,0,0,4.91E-16
5029,30TWN82,42.6614609,-1.9540111,0,0,3.17E-18
5030,30TWN83,42.75,-1.9529332,0,0,1.91E-20
5031,30TWN84,42.8389587,-1.9444088,0,0,3.78E-22
5032,30TWN85,42.9318542,-1.9425287,0,0,1.61E-23
5033,30TWN86,43.0234756,-1.9425287,0,0,1.90E-25
5034,30TWN87,43.1065407,-1.9425067,0,0,2.11E-26
5035,30TWN88,43.1895142,-1.9420184,0,0,2.72E-27
5036,30TWN89,43.2673264,-1.9386369,0,0,9.90E-29
5037,30TWN90,42.4780426,-1.8343782,0,0,9.06E-15
5038,30TWN91,42.5682106,-1.8333334,0,0,2.74E-16
5039,30TWN92,42.6610184,-1.8333334,0,0,1.72E-18
5040,30TWN93,42.7499809,-1.8333334,0,0,2.62E-20
5041,30TWN94,42.8381195,-1.8320138,0,0,8.12E-22
5042,30TWN95,42.9314003,-1.8231525,0,0,3.16E-23
5043,30TWN96,43.0179253,-1.8218391,0,0,3.79E-24
5044,30TWN97,43.1048393,-1.8218391,0,0,2.05E-24
5045,30TWN98,43.1895142,-1.8216786,0,0,1.69E-25
5046,30TWN99,43.2741928,-1.8201077,0,0,6.65E-27
5047,30TWP00,43.3567963,-2.9192698,0,0,6.10E-31
5048,30TWP10,43.3621902,-2.8068542,0,0,1.01E-30
5050,30TWP20,43.3575439,-2.6926534,0,0,1.02E-30
5051,30TWP21,43.4160004,-2.7383723,0,0,1.82E-31
5052,30TWP30,43.3415642,-2.5659757,0,0,2.37E-30
5053,30TWP40,43.3333321,-2.4806201,0,0,1.68E-30
5054,30TWP90,43.3373299,-1.8019934,0,0,1.54E-27
5055,30TXK03,40.0545578,-1.7666667,0,0,3.57E-05
5056,30TXK04,40.1409721,-1.7666667,0,0,6.70E-05
5057,30TXK05,40.2277222,-1.7655885,0,0,0.00013964
5058,30TXK06,40.3193283,-1.7624995,0,0,0.000107051
5059,30TXK07,40.4117661,-1.7562159,0,0,3.84E-05
5060,30TXK08,40.5,-1.7555556,0,0,6.63E-06
5061,30TXK09,40.5867157,-1.7551512,0,0,3.49E-06
5062,30TXK13,40.0531464,-1.6444445,0,0,1.04E-05
5063,30TXK14,40.1353798,-1.6444445,0,0,1.41E-05
5064,30TXK15,40.2268906,-1.6444445,0,0,2.25E-05
5065,30TXK16,40.3193283,-1.642742,0,0,3.27E-05
5066,30TXK17,40.4117661,-1.6391422,0,0,1.62E-05
5067,30TXK18,40.4979362,-1.6339349,0,0,7.85E-06
5068,30TXK19,40.5847473,-1.6333333,0,0,2.33E-06
5069,30TXK23,40.0469627,-1.524047,0,0,4.98E-06
5070,30TXK24,40.1344528,-1.5222223,0,0,1.29E-05
5071,30TXK25,40.2268906,-1.5222223,0,0,1.30E-05
5072,30TXK26,40.3193283,-1.5222223,0,0,1.14E-05
5073,30TXK27,40.409111,-1.5198956,0,0,9.83E-06
5074,30TXK28,40.4957619,-1.5160084,0,0,4.82E-06
5075,30TXK29,40.5847473,-1.5117663,0,0,4.87E-06
5076,30TXK33,40.0462189,-1.4066467,0,0,3.66E-06
5077,30TXK34,40.1344528,-1.4025581,0,0,5.56E-06
5078,30TXK35,40.2268906,-1.4,0,0,1.15E-05
5079,30TXK36,40.316246,-1.4,0,0,1.03E-05
5080,30TXK37,40.4067802,-1.4,0,0,9.34E-06
5081,30TXK38,40.4957619,-1.3973613,0,0,7.07E-06
5082,30TXK39,40.5837479,-1.3927209,0,0,1.68E-05
5083,30TXK43,40.0462189,-1.293453,0,0,5.19E-07
5084,30TXK44,40.1344528,-1.2912165,0,0,6.14E-07
5085,30TXK45,40.2236862,-1.2859974,0,0,1.43E-06
5086,30TXK46,40.3135605,-1.2833333,0,0,4.03E-06
5087,30TXK47,40.4067802,-1.2833333,0,0,6.37E-06
5088,30TXK48,40.494606,-1.2833333,0,0,1.15E-05
5089,30TXK49,40.5813026,-1.2801328,0,0,2.39E-05
5090,30TXK53,40.0462189,-1.1777778,0,0,1.99E-07
5091,30TXK54,40.1311836,-1.1770997,0,0,6.09E-07
5092,30TXK55,40.2203407,-1.1756456,0,0,1.51E-06
5093,30TXK56,40.3135605,-1.1694881,0,0,1.72E-06
5094,30TXK57,40.4053268,-1.1666666,0,0,4.00E-06
5095,30TXK58,40.4915771,-1.1666666,0,0,1.96E-05
5096,30TXK59,40.5793037,-1.1666666,0,0,5.93E-05
5097,30TXK63,40.0422287,-1.0570319,0,0,7.75E-07
5098,30TXK64,40.1271172,-1.0555556,0,0,1.85E-06
5099,30TXK65,40.2203407,-1.0552771,0,0,1.50E-06
5100,30TXK66,40.3118706,-1.0546999,0,0,1.54E-06
5101,30TXK67,40.401844,-1.0476593,0,0,3.96E-06
5102,30TXK68,40.4896965,-1.0444216,0,0,1.18E-05
5103,30TXK69,40.5750237,-1.0444183,0,0,4.27E-05
5104,30TXK73,40.0381355,-0.9422626,0,0,4.08E-07
5105,30TXK74,40.1271172,-0.9340711,0,0,2.46E-07
5106,30TXK75,40.2184143,-0.9320172,0,0,1.46E-07
5107,30TXK76,40.3078461,-0.9318182,0,0,3.91E-07
5108,30TXK77,40.4000969,-0.9314501,0,0,1.54E-06
5109,30TXK78,40.4855499,-0.9239959,0,0,1.10E-05
5110,30TXK79,40.5726814,-0.9204277,0,0,6.10E-05
5111,30TXK83,40.0381355,-0.8248138,0,0,4.68E-08
5112,30TXK84,40.1252747,-0.8231312,0,0,1.47E-08
5113,30TXK85,40.2138672,-0.8149297,0,0,2.33E-08
5114,30TXK86,40.3065567,-0.8128923,0,0,1.48E-07
5115,30TXK87,40.3962708,-0.8125001,0,0,8.39E-07
5116,30TXK88,40.4829063,-0.8120591,0,0,7.61E-06
5117,30TXK89,40.5724678,-0.8044711,0,0,1.55E-05
5118,30TXK93,40.0360909,-0.7062678,0,0,7.90E-09
5119,30TXK94,40.1200447,-0.706098,0,0,5.32E-09
5120,30TXK95,40.2129402,-0.7036493,0,0,1.64E-08
5121,30TXK96,40.3029556,-0.6960444,0,0,2.36E-07
5122,30TXK97,40.3932076,-0.6937485,0,0,3.09E-06
5123,30TXK98,40.4826775,-0.6931819,0,0,1.39E-05
5124,30TXK99,40.5696106,-0.6923404,0,0,7.93E-06
5125,30TXL00,40.6779671,-1.7530773,0,0,4.96E-07
5126,30TXL01,40.7711868,-1.752809,0,0,5.57E-08
5127,30TXL02,40.8599129,-1.752809,0,0,1.88E-08
5128,30TXL03,40.9487534,-1.7522519,0,0,5.16E-09
5129,30TXL04,41.0393906,-1.7441732,0,0,3.37E-09
5130,30TXL05,41.1282005,-1.7415731,0,0,6.75E-10
5131,30TXL06,41.216526,-1.7415731,0,0,1.40E-10
5132,30TXL07,41.3050842,-1.7415731,0,0,7.55E-11
5133,30TXL08,41.3980637,-1.7403543,0,0,8.22E-11
5134,30TXL09,41.4882355,-1.7386364,0,0,3.78E-10
5135,30TXL10,40.6779671,-1.6326905,0,0,7.86E-07
5136,30TXL11,40.7706604,-1.6295952,0,0,1.57E-07
5137,30TXL12,40.8590164,-1.6292135,0,0,3.13E-08
5138,30TXL13,40.9456635,-1.6292135,0,0,8.78E-09
5139,30TXL14,41.0342331,-1.6286563,0,0,4.24E-09
5140,30TXL15,41.1273193,-1.6205776,0,0,1.59E-09
5141,30TXL16,41.2161026,-1.6179775,0,0,4.67E-10
5142,30TXL17,41.3048058,-1.6179775,0,0,2.61E-10
5143,30TXL18,41.3944016,-1.6179775,0,0,4.78E-10
5144,30TXL19,41.4871788,-1.6161203,0,0,9.59E-10
5145,30TXL20,40.6772041,-1.5111111,0,0,4.08E-06
5146,30TXL21,40.7692871,-1.5102299,0,0,5.60E-07
5147,30TXL22,40.8559418,-1.5061628,0,0,6.48E-08
5148,30TXL23,40.9406166,-1.505618,0,0,1.54E-08
5149,30TXL24,41.0339127,-1.505618,0,0,1.42E-08
5150,30TXL25,41.1271172,-1.5050608,0,0,4.48E-09
5151,30TXL26,41.2157516,-1.4972421,0,0,2.00E-09
5152,30TXL27,41.3005714,-1.494382,0,0,1.69E-09
5153,30TXL28,41.3931618,-1.494382,0,0,1.79E-09
5154,30TXL29,41.4871788,-1.494382,0,0,6.68E-10
5155,30TXL30,40.6752892,-1.3893738,0,0,7.16E-06
5156,30TXL31,40.766201,-1.388889,0,0,1.31E-06
5157,30TXL32,40.8512306,-1.388015,0,0,2.27E-07
5158,30TXL33,40.9401779,-1.3829304,0,0,7.06E-08
5159,30TXL34,41.0338898,-1.3820225,0,0,3.18E-08
5160,30TXL35,41.1265259,-1.3820225,0,0,9.06E-09
5161,30TXL36,41.2107201,-1.381716,0,0,5.38E-09
5162,30TXL37,41.2991447,-1.3741295,0,0,1.17E-08
5163,30TXL38,41.3931618,-1.3707865,0,0,4.11E-09
5164,30TXL39,41.4858932,-1.3707865,0,0,6.50E-10
5165,30TXL40,40.672802,-1.27481,0,0,1.95E-05
5166,30TXL41,40.7619514,-1.2724606,0,0,4.69E-06
5167,30TXL42,40.8504257,-1.2722222,0,0,5.16E-07
5168,30TXL43,40.9401588,-1.2711611,0,0,1.65E-07
5169,30TXL44,41.0334549,-1.2648281,0,0,4.38E-08
5170,30TXL45,41.1211281,-1.264045,0,0,1.79E-08
5171,30TXL46,41.2094002,-1.264045,0,0,1.68E-08
5172,30TXL47,41.2991447,-1.2637385,0,0,1.37E-08
5173,30TXL48,41.3922577,-1.2556691,0,0,4.94E-09
5174,30TXL49,41.4814148,-1.252809,0,0,1.35E-09
5175,30TXL50,40.6685486,-1.1625241,0,0,2.42E-05
5176,30TXL51,40.760704,-1.1569278,0,0,9.64E-06
5177,30TXL52,40.8503723,-1.1556691,0,0,1.72E-06
5178,30TXL53,40.9394112,-1.1555556,0,0,4.99E-07
5179,30TXL54,41.0275955,-1.1539811,0,0,1.87E-07
5180,30TXL55,41.1196594,-1.1468928,0,0,6.26E-08
5181,30TXL56,41.2094002,-1.1460674,0,0,3.72E-08
5182,30TXL57,41.2985077,-1.1460674,0,0,1.69E-08
5183,30TXL58,41.3881035,-1.1455102,0,0,1.26E-08
5184,30TXL59,41.478672,-1.1374315,0,0,4.44E-09
5185,30TXL60,40.6666946,-1.0444156,0,0,2.10E-05
5186,30TXL61,40.7605362,-1.0396456,0,0,9.87E-06
5187,30TXL62,40.8490143,-1.0335418,0,0,2.52E-06
5188,30TXL63,40.9334297,-1.0332503,0,0,5.58E-07
5189,30TXL64,41.0256386,-1.0332289,0,0,1.90E-07
5190,30TXL65,41.1196594,-1.0314161,0,0,6.85E-08
5191,30TXL66,41.2089043,-1.0233706,0,0,4.40E-08
5192,30TXL67,41.294548,-1.022331,0,0,4.73E-08
5193,30TXL68,41.3846626,-1.0223156,0,0,4.87E-08
5194,30TXL69,41.4786339,-1.0217376,0,0,1.98E-08
5195,30TXL70,40.6664543,-0.9200858,0,0,3.96E-05
5196,30TXL71,40.758461,-0.9199962,0,0,5.42E-06
5197,30TXL72,40.8432274,-0.9151981,0,0,8.23E-07
5198,30TXL73,40.9314232,-0.9086593,0,0,1.65E-07
5199,30TXL74,41.0256195,-0.9083923,0,0,6.80E-08
5200,30TXL75,41.1193008,-0.9080459,0,0,7.24E-08
5201,30TXL76,41.2049522,-0.9064586,0,0,8.97E-08
5202,30TXL77,41.2906494,-0.8979464,0,0,1.27E-07
5203,30TXL78,41.3846169,-0.8965364,0,0,1.04E-07
5204,30TXL79,41.4782867,-0.8961383,0,0,4.35E-08
5205,30TXL80,40.6640625,-0.8010095,0,0,7.28E-06
5206,30TXL81,40.7533264,-0.8001239,0,0,1.59E-06
5207,30TXL82,40.8413277,-0.7999914,0,0,2.67E-07
5208,30TXL83,40.9310341,-0.795019,0,0,5.98E-08
5209,30TXL84,41.0255089,-0.7885714,0,0,4.58E-08
5210,30TXL85,41.1156502,-0.7880131,0,0,1.21E-07
5211,30TXL86,41.2008553,-0.7873563,0,0,1.47E-07
5212,30TXL87,41.2905998,-0.7857291,0,0,1.27E-07
5213,30TXL88,41.3843422,-0.7768551,0,0,1.09E-07
5214,30TXL89,41.4750443,-0.7758053,0,0,6.74E-08
5215,30TXL90,40.6593819,-0.6846431,0,0,1.70E-06
5216,30TXL91,40.7512321,-0.6815403,0,0,4.70E-07
5217,30TXL92,40.8405151,-0.6801889,0,0,7.49E-08
5218,30TXL93,40.9310112,-0.679962,0,0,3.58E-08
5219,30TXL94,41.0223389,-0.6743416,0,0,6.07E-08
5220,30TXL95,41.1111755,-0.6685714,0,0,1.43E-07
5221,30TXL96,41.2008553,-0.6676847,0,0,1.39E-07
5222,30TXL97,41.2903099,-0.6666667,0,0,8.27E-08
5223,30TXL98,41.3805885,-0.664568,0,0,8.75E-08
5224,30TXL99,41.472229,-0.656051,0,0,8.71E-08
5225,30TXM00,41.5769234,-1.7386364,0,0,5.59E-10
5226,30TXM01,41.6666679,-1.7347479,0,0,8.85E-10
5227,30TXM02,41.75914,-1.7297167,0,0,5.41E-10
5228,30TXM03,41.8473778,-1.7274522,0,0,7.97E-11
5229,30TXM04,41.9401779,-1.7272727,0,0,2.59E-11
5230,30TXM05,42.0296555,-1.7272727,0,0,1.04E-11
5231,30TXM06,42.1186447,-1.7270569,0,0,5.33E-12
5232,30TXM07,42.2118645,-1.7247576,0,0,3.01E-12
5233,30TXM08,42.3024521,-1.721586,0,0,7.64E-13
5234,30TXM09,42.3884087,-1.7161169,0,0,8.07E-14
5235,30TXM10,41.5769234,-1.6136364,0,0,4.73E-10
5236,30TXM11,41.6653099,-1.6136364,0,0,6.43E-10
5237,30TXM12,41.7538223,-1.6103863,0,0,2.26E-10
5238,30TXM13,41.8461685,-1.6057961,0,0,1.45E-10
5239,30TXM14,41.9401703,-1.6025218,0,0,4.27E-11
5240,30TXM15,42.0296555,-1.6022727,0,0,1.70E-11
5241,30TXM16,42.1186447,-1.6022727,0,0,1.10E-11
5242,30TXM17,42.2088699,-1.6019381,0,0,5.66E-12
5243,30TXM18,42.2986641,-1.5985701,0,0,1.82E-12
5244,30TXM19,42.3858681,-1.5958725,0,0,1.73E-13
5245,30TXM20,41.575634,-1.4921534,0,0,8.67E-10
5246,30TXM21,41.6602669,-1.4886892,0,0,1.10E-09
5247,30TXM22,41.7521553,-1.4886364,0,0,3.64E-10
